,index,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
1107,1765,569596665864130562,0,1.0,Bad Flight,1.0,United,,ericaswerdlow,,1,"united I try failed. Still wifi ever , last row middle I fly every week. Thanks nothing .",,2015-02-22 12:36:42 -0800,Chicago,Central Time (US & Canada)
1108,1772,569592022635585536,0,1.0,Cancelled Flight,0.6768,United,,kenny_khoo,,0,united thanks ruin vacation poorly maintain aircraft canât fly safely STT. # UA1481 # Cancelled Flightledflight,"[0.0, 0.0]",2015-02-22 12:18:15 -0800,"London, ON",Quito
1109,1775,569591642367401984,0,1.0,Customer Service Issue,0.6526,United,,PatrickGrubbe,,1,â unite : That 's something like hear. Hopefully staff resolve & amp ; way ASAP. ^MLâ:3:15 & amp ; still resolve,,2015-02-22 12:16:44 -0800,"Lewis Center, OH",Eastern Time (US & Canada)
1110,1778,569589872094289920,0,1.0,Late Flight,0.6437,United,,samgrobart,,0,"united Waiting 3494 EWR-ORD , delay 47 mins. Might miss 5491 ORD-YWG 6pm CT. Any room 5644 ORD-YWG case I miss connex ?",,2015-02-22 12:09:42 -0800,New York NY,Central Time (US & Canada)
1111,1781,569589319846854658,0,1.0,Late Flight,0.3978,United,,mgmcg16,,0,united I miss connection already. Then I miss next flight put on. Now I 'm go LAX instead Hawaii. : (,,2015-02-22 12:07:30 -0800,,
1112,1782,569588138273865728,0,1.0,Flight Booking Problems,0.6814,United,,saraholbrook,,0,united reservation make last July. I want know I n't reseated. This happen international itinerary,,2015-02-22 12:02:49 -0800,,
1113,1783,569588082284101633,0,1.0,Customer Service Issue,0.6931,United,,tunacan1901,,0,united line full worry customer guy desk say sorry take care problem Late Flightr I n't time .,,2015-02-22 12:02:35 -0800,,
1114,1784,569587787680256001,0,1.0,Customer Service Issue,0.6637,United,,mgmcg16,,0,united There must 100 people wait line customer service DEN deal flight Cancelled Flightations .,,2015-02-22 12:01:25 -0800,,
1115,1785,569587728607633408,0,1.0,Lost Luggage,0.6921,United,,DangVanda,,0,"united , American never bag apparently. United never switch over. Had go back United Baggage Service .",,2015-02-22 12:01:11 -0800,STL,
1116,1786,569586471570534400,0,1.0,Late Flight,0.6634,United,,_Charette_,,0,united unacceptable. 403 90 min Late Flight 'missing screw ' flight Tucson leave even land,,2015-02-22 11:56:11 -0800,SE AZ By Way of HV,Mountain Time (US & Canada)
1117,1787,569586373042278400,0,1.0,Late Flight,0.3594,United,,PatrickGrubbe,,1,"united CMH gate staff disaster.. # 3345 overbooked , volunteer , boarding , 20 min Late Flight try figure issue # bringbackrealstaff",,2015-02-22 11:55:48 -0800,"Lewis Center, OH",Eastern Time (US & Canada)
1118,1788,569586179185754113,0,1.0,Lost Luggage,0.6621,United,,DavidLat,,0,"united Waiting half hour check bag EWR ( & amp ; Priority ) ; disappointing , usually guys good .",,2015-02-22 11:55:02 -0800,"New York, NY",Eastern Time (US & Canada)
1119,1790,569584561312681984,0,1.0,Flight Booking Problems,0.3463,United,,vallar9,,1,"united thank dishonor upgrade put seat I n't want , even notify me. Great 1K service ð",,2015-02-22 11:48:36 -0800,"Morton, IL",Central Time (US & Canada)
1120,1791,569584379258900480,0,1.0,Can't Tell,0.6667,United,,danny_9_9,,0,united guy gay,,2015-02-22 11:47:53 -0800,,
1121,1792,569583943772610560,0,1.0,Cancelled Flight,0.6495,United,,rayja9,,0,united emails/calls past month flight change helpful wish would send Cancelled Flightlation yesterday,,2015-02-22 11:46:09 -0800,,
1122,1793,569582862472577024,0,1.0,Flight Attendant Complaints,0.6619,United,,mbrooke_brooke,,0,"united - change depart 1:45 2:00pm & amp ; 1:40pm & amp ; Capt. get plane find smoothie , 2pm as ! ! !",,2015-02-22 11:41:51 -0800,,
1123,1794,569581977889869825,1,1.0,,,United,,judaline6,,0,"united Thanks much , passport recover",,2015-02-22 11:38:20 -0800,,Quito
1124,1797,569580648505020416,0,0.6628,Late Flight,0.6628,United,,mbrooke_brooke,,0,"united - tick , tock , tick , tock , rapidly approach next dream departure 1:45pm. When next fantasy departure time ? ?",,2015-02-22 11:33:03 -0800,,
1125,1798,569580279251255296,0,1.0,Customer Service Issue,0.7069,United,,rossisd,,0,united would make day I could take flight airline without hiccup end. Train employee communicate,,2015-02-22 11:31:35 -0800,,
1126,1799,569580197709783040,0,1.0,Bad Flight,1.0,United,,hellmann_kyle2,,0,"united baby shit pant half way flight smell like shit , go ?",,2015-02-22 11:31:16 -0800,Michigan,
1127,1800,569580180353609729,0,1.0,Customer Service Issue,0.6894,United,,tspinnersbride,,0,"united You cause miss flight tell already leave not. No empathy gate staff crew , apology. Really ?",,2015-02-22 11:31:11 -0800,,
1128,1801,569579962786689024,0,1.0,Customer Service Issue,1.0,United,,steve__chin,,0,United reschedule return flight # Japan ? Uh ? Trying call # UnitedAirlines # customerservice - 45 min wait. # fun,,2015-02-22 11:30:20 -0800,San Francisco Bay Area,Pacific Time (US & Canada)
1129,1802,569579575291875328,0,1.0,Can't Tell,1.0,United,,danny_9_9,,0,united far bad airline ever ð¡ð¡,,2015-02-22 11:28:47 -0800,,
1130,1803,569579474762608640,0,0.6897,Lost Luggage,0.6897,United,,DangVanda,,0,"united , no. Re-booked American United say 'd transfer bag .",,2015-02-22 11:28:23 -0800,STL,
1131,1804,569578942543372288,0,1.0,Late Flight,0.6733,United,,particularmolly,,0,united I appal lack communication awful journey 2/21 EWR BOS. 4 hr delay need explain well .,,2015-02-22 11:26:16 -0800,"Boston, MA",London
1132,1805,569578441508458496,0,1.0,Customer Service Issue,0.6425,United,,_Charette_,,0,united I 'm DMing info assisting. My flight home leave first flight even land,,2015-02-22 11:24:17 -0800,SE AZ By Way of HV,Mountain Time (US & Canada)
1133,1806,569578005430984704,0,1.0,Customer Service Issue,0.6413,United,,karenmel,,0,united Boston self service. Swipe yr board pas gate. Most difficult : Tag bag. Not easy ! # ImproveTheProcess,,2015-02-22 11:22:33 -0800,"Mountain View, CA ",Tehran
1134,1808,569577455176048642,0,1.0,Flight Attendant Complaints,0.6684,United,,vickis_secrets,,0,united people would catch flight attendant help !,,2015-02-22 11:20:22 -0800,?????,Central Time (US & Canada)
1135,1809,569576418855620608,0,1.0,Lost Luggage,0.3602,United,,tyguybye,,1,"United consistency , # Denver agent say standby checked baggage cite FAA. Your website policy say otherwise. # time2switch",,2015-02-22 11:16:15 -0800,,
1136,1810,569576395778748416,0,1.0,Customer Service Issue,1.0,United,,daviswb,,1,Only 14 biz day ( 18 calendar ) respond inquiry unite ? I hope standard universally adopt : -/ # BadCustomerService,,2015-02-22 11:16:09 -0800,"Houston, TX",
1137,1811,569574646229684224,0,1.0,Lost Luggage,1.0,United,,8629Fissile,,0,united Thanks occur ? You guy 3 hour extra get bag due delay. So 's 7 hour had. # fail !,,2015-02-22 11:09:12 -0800,,London
1138,1812,569574074936123392,0,1.0,Late Flight,1.0,United,,laurahotaling,,0,united many delay today ... What 's ? Hoping 12:26pm flight board soon. # United # premier1K,,2015-02-22 11:06:56 -0800,,
1139,1813,569573704902049793,0,1.0,Flight Booking Problems,0.6695,United,,KopaKola,,0,"united website fuck up. Now instead $ 416 flight I shouldâve yesterday , itâs $ 514 today. Thanks .",,2015-02-22 11:05:28 -0800,Dirty Jerz,Eastern Time (US & Canada)
1140,1814,569571772355489792,0,1.0,Customer Service Issue,1.0,United,,aDeniseHuxtable,,0,unite call back I 've hold. What issue ? ! I confirmation number email show much I 've pay,,2015-02-22 10:57:47 -0800,Nueva York,Quito
1141,1815,569571643044929536,0,1.0,Flight Attendant Complaints,0.6593,United,,fsherfey,,0,"united I 'm sure help. Your flight experience terrible , planes dirty staff rude. Start perhaps ?","[37.83520596, -122.25460611]",2015-02-22 10:57:16 -0800,San Francisco,Pacific Time (US & Canada)
1142,1816,569570819757752320,0,1.0,Customer Service Issue,1.0,United,,aDeniseHuxtable,,0,united check 's still say I n't paid. I 've call back twice hold 30 minute answer hung up. I,,2015-02-22 10:54:00 -0800,Nueva York,Quito
1143,1817,569570644632821760,0,1.0,Customer Service Issue,1.0,United,,aDeniseHuxtable,,0,united hold 30 minute finally get someone retook form payment confirm reservation set. I try,,2015-02-22 10:53:18 -0800,Nueva York,Quito
1144,1819,569570444027822081,0,1.0,Flight Booking Problems,0.6742,United,,aDeniseHuxtable,,0,united I buy ticket yesterday receive confirmation. Tried check say I n't pay it. So I call,,2015-02-22 10:52:30 -0800,Nueva York,Quito
1145,1820,569570013964689410,0,1.0,Late Flight,1.0,United,,ideoeric,,0,"united delay salt floor previous passenger ? The 180 want fly , n't care shoes. Ua649",,2015-02-22 10:50:48 -0800,"San Francisco, CA",
1146,1821,569569639543541762,0,1.0,Customer Service Issue,0.6454,United,,Jim_Rehbein,,0,"united czamkoff It 's profit , n't really give damn pay customer ! ! ! ! # greed",,2015-02-22 10:49:18 -0800,"Ottawa, Ontario",Eastern Time (US & Canada)
1147,1822,569569272898445313,0,1.0,Flight Attendant Complaints,0.6837,United,,gabi1985,,0,united I unfortunately n't get name : ( nice !,,2015-02-22 10:47:51 -0800,"Washington, DC",Eastern Time (US & Canada)
1148,1823,569569152312213506,0,1.0,Bad Flight,0.3666,United,,saraholbrook,,0,united seat. International connection. Seriously ?,,2015-02-22 10:47:22 -0800,,
1149,1825,569568158584950787,0,1.0,Lost Luggage,0.6888,United,,Bozboyku1,,0,united My bag lose I ca n't get ahold anyone help,,2015-02-22 10:43:25 -0800,Lees Summit,Mountain Time (US & Canada)
1150,1826,569568010555432960,0,1.0,Cancelled Flight,0.6503,United,,Eivind_G,,0,united Then delete return ticket Europe blame show ? This airline joke. 3 time happen now.3 time !,"[29.98704632, -95.3378275]",2015-02-22 10:42:50 -0800,"Stavanger, Norway",
1151,1827,569567685719101440,0,1.0,Customer Service Issue,0.6659,United,,Eivind_G,,0,"united When United flight arrive Late Flight I 'm told re-book connecting United flight , characterize `` show ''","[29.98707518, -95.33783524]",2015-02-22 10:41:32 -0800,"Stavanger, Norway",
1152,1828,569567167429128192,1,1.0,,,United,,LuisCadena,,0,united agent ( service ) weekend trip AMAZING ! ! ! Thank ! !,,2015-02-22 10:39:29 -0800,Earth,Central Time (US & Canada)
1153,1830,569566232803803136,0,1.0,Late Flight,0.7141,United,,JoeSchmuck,,0,"united TiffanyAndCo NTrustOpen ah , 's fund fix break plane upon I sit 4 hr IAH runway go .",,2015-02-22 10:35:46 -0800,San Francisco,Pacific Time (US & Canada)
1154,1834,569564671688118273,0,1.0,Flight Attendant Complaints,0.3395,United,,rkvl,,0,united flight 5903 strand Tarmac Chicago. No gate available ? ! Plane get hot uncomfortable .,"[41.97862209, -87.91469774]",2015-02-22 10:29:34 -0800,"New York, USA",Eastern Time (US & Canada)
1155,1835,569564060678639616,0,1.0,Late Flight,0.3619,United,,LMSNaomi,,1,united rebooked disappointed wait whole day start vacation. At fare United top notch service,,2015-02-22 10:27:08 -0800,deep in the â¤ of Texas...,Atlantic Time (Canada)
1156,1836,569563698374651904,0,0.6731,Customer Service Issue,0.3371,United,,SCVPools,,0,united direct message go please help,,2015-02-22 10:25:42 -0800,Southern California and Hawaii,
1157,1838,569562147279253504,0,0.6515,Flight Booking Problems,0.6515,United,,DanVidayo,,0,united Adding reservation iOS app n't show desktop site log in. And mile ca n't redeem upgrades thru app,,2015-02-22 10:19:32 -0800,Earth,Indiana (East)
1158,1839,569562133249130496,0,1.0,Cancelled Flight,0.34299999999999997,United,,LMSNaomi,,1,united I assume would 300 people let United ? What 's bad plane crew ca n't fly ! !,,2015-02-22 10:19:29 -0800,deep in the â¤ of Texas...,Atlantic Time (Canada)
1159,1840,569561425955332097,0,1.0,Customer Service Issue,1.0,United,,BBickmire,,0,united Pushing 2 hour hold. Priceless. http : //t.co/thS10LDY2a,,2015-02-22 10:16:40 -0800,Dallas,
1160,1841,569560633957609472,1,0.3551,,0.0,United,,swolfhoops,,0,united do. Just need get CVG ... . bag too. Thanks,"[41.97456785, -87.90563774]",2015-02-22 10:13:31 -0800,"Loveland, Ohio",Atlantic Time (Canada)
1161,1842,569560154619965440,0,1.0,Customer Service Issue,0.3522,United,,BenHabbel,,0,"united read thread. I book 1st class , seat 38E even though United Twtr account confirm Eco Premium .",,2015-02-22 10:11:37 -0800,New York City,Pacific Time (US & Canada)
1162,1843,569559734199721984,0,1.0,Lost Luggage,1.0,United,,8629Fissile,,0,united Hi bag ID UA6016053916 update explain occur I arrive 4 hour flight !,,2015-02-22 10:09:57 -0800,,London
1163,1845,569558713079443456,0,1.0,Late Flight,1.0,United,,LMSNaomi,,0,"united hi yes need free hotel stay Honalulu due 4 hour delayUA53 , since miss second flight Kauai",,2015-02-22 10:05:53 -0800,deep in the â¤ of Texas...,Atlantic Time (Canada)
1164,1846,569558589628502016,0,0.6927,Can't Tell,0.6927,United,,4geiger,,0,unite 's solution ?,,2015-02-22 10:05:24 -0800,Kingwood,
1165,1847,569557763094917120,0,1.0,Late Flight,0.6737,United,,SCBruinsfan,,0,united screw flight CAE ? Why bother flight never leave time get Cancelled Flighted ?,,2015-02-22 10:02:07 -0800,"West Columbia,SC",Eastern Time (US & Canada)
1166,1848,569557756597776384,0,1.0,Customer Service Issue,0.3505,United,,HoustonBlueMan,,0,united no. I need 2 agent check .,,2015-02-22 10:02:05 -0800,"Houston, TX",Central Time (US & Canada)
1167,1849,569556796525969409,0,1.0,Flight Attendant Complaints,1.0,United,,BenHabbel,,0,united work ! ! Incredibly unfriendly ground staff false promise Twitter theairhelper,,2015-02-22 09:58:16 -0800,New York City,Pacific Time (US & Canada)
1168,1850,569556131078475777,1,1.0,,,United,,WilliGranny,,0,"united get , thanks .",,2015-02-22 09:55:38 -0800,,Central Time (US & Canada)
1169,1851,569555174252896258,0,1.0,Cancelled Flight,0.6421,United,,Eivind_G,,0,unite The skilled staff inadequate system delete return Houston Norway. Shoulder shrug do..,,2015-02-22 09:51:50 -0800,"Stavanger, Norway",
1170,1852,569555146562080768,1,0.6633,,,United,,Eivind_G,,0,"unite This probably least dependable airline Western Hemisphere. unite belong Star Alliance , SkyTeam",,2015-02-22 09:51:43 -0800,"Stavanger, Norway",
1171,1854,569554916064284672,1,1.0,,,United,,FrontRowEc,,0,united amazing hospitality helpfulness Anthony Lastella. Great staff ðððâï¸ def fly # united .,,2015-02-22 09:50:48 -0800,"Quito, Ecuador",
1172,1855,569554815539290112,0,1.0,Late Flight,1.0,United,,mitchheard,,0,united 2 hr delay vacation buzzkill,,2015-02-22 09:50:24 -0800,"Austin, TX",Central Time (US & Canada)
1173,1856,569553741222952960,1,1.0,,,United,,201Chef,,0,"united touch Miami - far , Nicely do united ð","[25.79104444, -80.27338351]",2015-02-22 09:46:08 -0800,201-600-2130,Central Time (US & Canada)
1174,1858,569551241967067136,0,1.0,Customer Service Issue,1.0,United,,BBickmire,,0,united really enjoy Sunday hold ... 1 hour. Perhaps well client experience needed. http : //t.co/8VnCKgZxl1,,2015-02-22 09:36:12 -0800,Dallas,
1175,1860,569550676784578562,0,1.0,Bad Flight,1.0,United,,jrdurante,,0,"united broken light , 35 min get bridge gate , airplane park wrong , bathroom empty last night ... .your airline last 3 hr",,2015-02-22 09:33:57 -0800,,Atlantic Time (Canada)
1176,1862,569548316700254208,1,0.6556,,,United,,toinecl,,0,"united comfortable , wait luggage","[0.0, 0.0]",2015-02-22 09:24:35 -0800,"Keyport, New Jersey",Eastern Time (US & Canada)
1177,1864,569546412121202689,0,1.0,Late Flight,1.0,United,,LMSNaomi,,1,"united guy n't let , four hour delay Honolulu Houston , thanks train wreck issue come",,2015-02-22 09:17:00 -0800,deep in the â¤ of Texas...,Atlantic Time (Canada)
1178,1865,569545805826166784,1,0.3512,,0.0,United,,worldknits,,0,united thank,,2015-02-22 09:14:36 -0800,"Fredericksburg, VA",Eastern Time (US & Canada)
1179,1866,569544873809989632,1,1.0,,,United,,emmarosewright,,0,united finally get helpful. Appreciate !,,2015-02-22 09:10:54 -0800,,Central Time (US & Canada)
1180,1869,569544732780556288,0,1.0,Flight Attendant Complaints,0.6637,United,,WayneMAaron,,0,united me. I another Ua flight 2 gate hold 15 min cnx pax .,,2015-02-22 09:10:20 -0800,,
1181,1871,569544350364889088,0,1.0,Damaged Luggage,0.667,United,,4geiger,,0,â unite : 4geiger It look like form photo something burst luggage. Is correct ? ^JHâ always blame customer,,2015-02-22 09:08:49 -0800,Kingwood,
1182,1872,569544120827379712,0,0.667,Lost Luggage,0.3341,United,,4geiger,,0,united luggage,,2015-02-22 09:07:54 -0800,Kingwood,
1183,1873,569543791176257537,0,1.0,Flight Attendant Complaints,0.6366,United,,ImagesbyTLP,,0,unite 's boarding time ua3882 crewe,,2015-02-22 09:06:36 -0800,earth,Pacific Time (US & Canada)
1184,1875,569541848877957120,1,0.6644,,0.0,United,,greghm88,,0,united thanks effort. I get earliest. Though I make complaint refund I lose one business day tomorrow,,2015-02-22 08:58:53 -0800,London,
1185,1877,569540963091259392,0,1.0,longlines,0.66,United,,Nick_Delray,,0,united way one person work entire security checkpoint EWR ð,,2015-02-22 08:55:21 -0800,,
1186,1878,569539834131443712,1,0.6846,,,United,,LisaGetz1,,0,united THANK YOU !,,2015-02-22 08:50:52 -0800,"Beijing, China",
1187,1879,569539000312188928,0,1.0,Late Flight,0.6806,United,,jeisensc,,0,united author fiction ? I hear radio n't even jetway secure yet # UA5037 # CMH http : //t.co/T78k7aBtWF,"[39.99829207, -82.88085401]",2015-02-22 08:47:33 -0800,"San Diego, CA",Pacific Time (US & Canada)
1188,1880,569538770808266754,0,1.0,Cancelled Flight,1.0,United,,greghm88,,0,unite ? Found anything show ? You realise morning flight Cancelled Flightled pricey evening ?,,2015-02-22 08:46:39 -0800,London,
